ipa_funding,ma_premium,ma_risk_score,mbr_with_rx_rebates,partd_premium,pcp_cap,pcp_ffs,plan_premium,prof,reinsurance,risk_score_partd,rx,rx_rebates,rx_with_rebates,rx_without_rebates,spec_cap
10246.39,12270.38,12.91,164.14,173.2,697.91,0.0,11264.67,0.0,8.53,0.0,1.34,0.0,1.61,1.6,701.14
11285.83,13628.8,16.12,216.37,56.59,647.55,0.0,13490.69,0.0,8.97,0.0,408.13,0.0,410.58,389.12,717.18
13639.29,15298.87,15.6,140.8,450.05,695.83,0.0,15813.66,0.0,8.49,0.0,0.0,0.0,0.0,0.0,708.4
34550.67,44344.27,49.48,577.57,682.36,744.68,0.0,43103.65,5461.39,8.18,0.0,11983.58,0.0,11324.15,12806.49,699.83
3787.03,3849.82,4.13,494.91,124.41,666.03,0.0,4339.72,0.0,8.12,0.0,74.95,0.0,69.07,70.15,717.18
26784.01,27477.9,35.19,258.19,390.9,653.59,0.0,27803.47,4194.81,9.55,0.0,141.0,0.0,144.09,141.79,801.19
5202.88,5125.83,4.55,357.01,157.41,705.65,0.0,6062.49,0.0,9.48,0.0,0.0,0.0,0.0,0.0,774.79
30349.25,40059.79,42.54,133.33,397.67,711.38,0.0,39626.57,2431.17,9.55,0.0,60.28,0.0,68.16,62.98,733.97
19159.42,21039.84,37.79,138.6,543.78,683.59,0.0,24671.43,525.2,8.09,0.0,680.36,0.0,651.69,575.84,810.69
3590.88,4598.26,4.53,496.44,138.43,737.62,0.0,4521.95,0.0,9.28,0.0,81.55,0.0,72.64,75.36,813.32
4122.55,4093.47,4.94,456.17,84.74,761.7,0.0,4710.45,0.0,8.43,0.0,1.59,0.0,1.55,1.45,815.08
3826.84,4501.37,4.74,476.99,100.09,715.02,0.0,4151.24,0.0,9.0,0.0,146.68,0.0,134.74,128.97,759.15
1677.13,1806.67,4.81,904.65,125.57,721.65,0.0,2010.47,0.0,9.53,0.0,0.0,0.0,0.0,0.0,705.74
7679.81,9601.47,11.82,230.76,212.18,693.07,0.0,9810.04,0.0,8.97,0.0,121.11,0.0,121.24,117.53,758.39
13664.55,14435.44,18.77,193.14,153.96,702.81,0.0,15917.81,0.0,8.71,0.0,205.65,0.0,243.32,230.17,779.61
10365.61,13240.34,18.25,150.51,364.55,715.02,0.0,13273.47,0.0,9.5,0.0,45.61,0.0,44.72,47.57,777.99
4186.44,4795.18,5.66,465.3,94.79,667.3,0.0,4884.82,0.0,9.0,0.0,72.39,0.0,61.7,70.17,835.91
12308.53,12606.37,15.42,181.56,479.66,709.94,0.0,15242.76,0.0,8.59,0.0,0.0,0.0,0.0,0.0,684.55
8047.38,8539.38,12.73,232.45,452.39,729.17,0.0,9011.67,0.0,8.07,0.0,0.0,0.0,0.0,0.0,692.11
36259.82,43382.94,58.02,49.91,782.86,737.62,0.0,43775.96,0.0,8.0,0.0,216.87,0.0,234.43,239.33,705.08
10313.27,12030.64,14.18,997.72,168.74,734.52,0.0,11833.37,0.0,9.01,0.0,7542.74,0.0,8661.4,7840.57,699.83
4637.69,5400.65,7.24,321.12,143.18,737.62,0.0,5685.84,0.0,8.72,0.0,0.0,0.0,0.0,0.0,725.48
15697.75,18412.04,27.45,111.54,288.08,777.78,0.0,17192.54,0.0,9.2,0.0,222.87,0.0,229.62,215.08,811.56
4518.04,6073.78,6.31,450.65,253.16,772.63,0.0,6340.9,0.0,9.51,0.0,180.54,0.0,178.24,188.0,735.41
8087.08,9897.49,11.95,256.39,176.43,731.45,0.0,9311.98,0.0,9.62,0.0,0.0,0.0,0.0,0.0,688.31
18625.06,21959.9,32.32,128.84,183.51,642.79,0.0,21052.55,0.0,8.69,0.0,305.27,0.0,312.08,337.15,752.32
15845.92,18344.14,18.39,158.44,623.94,775.19,0.0,19184.07,0.0,8.32,0.0,263.12,0.0,227.0,234.02,821.31
6617.77,8696.34,9.0,240.93,162.81,759.22,0.0,8559.19,0.0,8.27,0.0,0.0,0.0,0.0,0.0,782.85
9884.78,10711.21,13.81,200.39,319.61,746.27,0.0,10981.78,0.0,8.09,0.0,243.51,0.0,254.8,235.51,688.31
24080.76,25717.65,34.17,85.27,208.43,682.26,0.0,25612.27,0.0,9.26,0.0,66.92,0.0,67.81,62.1,683.93
12583.44,14337.92,18.5,555.84,496.31,674.37,0.0,15976.35,1184.07,8.07,0.0,5676.82,0.0,5604.81,4978.54,694.66
21934.51,25341.83,34.2,326.03,293.51,645.16,0.0,26335.93,0.0,8.01,0.0,4992.12,0.0,5029.86,4495.8,782.85
6025.87,7064.36,7.6,354.32,178.9,756.76,0.0,6690.31,0.0,8.67,0.0,0.0,0.0,0.0,0.0,697.88
9041.92,10384.33,16.47,223.5,159.08,725.39,0.0,11056.92,0.0,8.74,0.0,378.26,0.0,390.54,434.08,695.3
4961.64,5235.72,5.83,444.95,124.09,712.83,0.0,5345.54,0.0,9.0,0.0,0.0,0.0,0.0,0.0,737.57
9604.84,11533.43,12.48,264.21,1085.87,567.64,0.0,12110.86,0.0,9.18,0.0,411.17,0.0,440.66,461.64,970.37
5571.56,6046.05,4.68,523.29,237.54,604.84,0.0,5942.9,0.0,8.57,0.0,146.83,0.0,123.03,124.4,821.88
17874.33,20655.64,29.99,141.44,247.79,562.32,0.0,20988.57,0.0,8.7,0.0,707.03,0.0,696.46,654.69,835.34
4123.27,4069.01,4.79,600.16,68.8,585.37,0.0,4486.25,0.0,8.05,0.0,0.0,0.0,0.0,0.0,783.99
19028.05,26073.0,32.06,101.96,364.26,623.7,0.0,24660.56,0.0,9.28,0.0,140.05,0.0,150.96,155.1,703.28
7068.29,7706.83,10.31,322.87,771.84,588.24,0.0,8649.6,0.0,9.01,0.0,0.0,0.0,0.0,0.0,706.53
5448.59,6795.1,8.62,375.43,162.51,557.1,0.0,6816.46,0.0,8.01,0.0,0.0,0.0,0.0,0.0,827.21
5242.82,6592.47,7.75,556.74,168.5,585.94,0.0,6722.53,0.0,8.22,0.0,448.85,0.0,467.35,458.4,719.14
5373.59,5556.7,5.86,519.28,91.13,547.45,0.0,6197.41,0.0,9.34,0.0,0.0,0.0,0.0,0.0,777.61
13349.44,15487.54,17.12,213.38,461.83,598.8,0.0,16340.79,0.0,8.18,0.0,0.0,0.0,0.0,0.0,710.46
4163.21,4763.16,3.08,581.53,195.23,650.05,0.0,4719.43,0.0,8.33,0.0,0.0,0.0,0.0,0.0,819.24
3130.48,3510.82,3.35,762.52,113.21,593.47,0.0,3895.23,0.0,9.15,0.0,0.0,0.0,0.0,0.0,822.76
4782.58,4593.73,4.35,986.24,238.47,606.67,0.0,5424.13,2794.67,8.12,0.0,0.0,0.0,0.0,0.0,701.35
2968.2,3764.74,3.1,665.26,55.84,587.66,0.0,3529.88,0.0,8.79,0.0,0.0,0.0,0.0,0.0,757.59
2937.69,3586.93,3.04,745.99,45.09,592.89,0.0,3316.7,0.0,8.17,0.0,0.0,0.0,0.0,0.0,809.7
6740.7,8720.46,7.99,367.42,133.8,666.67,0.0,8917.11,0.0,8.66,0.0,165.29,0.0,151.92,147.3,829.9
8818.85,11749.56,12.35,685.81,265.45,551.98,0.0,11698.19,0.0,9.11,0.0,3511.45,0.0,3289.74,3884.92,698.15
11379.98,12765.98,15.18,230.39,176.36,632.24,0.0,13280.24,0.0,8.46,0.0,169.95,0.0,153.87,183.8,721.18
3741.97,4183.01,4.47,600.95,109.46,594.06,0.0,4846.95,0.0,8.46,0.0,288.0,0.0,251.14,302.59,838.08
7300.22,8595.87,13.05,368.61,159.59,602.41,0.0,9605.66,704.25,8.48,0.0,76.71,0.0,68.2,69.72,696.24
7483.8,8768.19,12.01,348.7,242.46,633.58,0.0,9614.39,0.0,9.42,0.0,130.81,0.0,125.85,133.3,765.94
3451.11,3954.26,4.54,650.42,125.57,566.57,0.0,4810.18,0.0,8.73,0.0,0.0,0.0,0.0,0.0,713.78
4359.52,4388.44,5.1,524.45,56.59,563.38,0.0,4771.97,0.0,9.03,0.0,0.0,0.0,0.0,0.0,846.43
24876.34,30491.29,38.55,571.4,518.39,662.98,0.0,30338.42,1072.5,9.28,0.0,10285.88,0.0,9867.05,11191.84,751.64
13242.45,17734.74,22.13,222.67,398.34,644.47,0.0,17391.28,0.0,9.1,0.0,830.36,0.0,840.41,900.8,759.1
16232.74,19900.88,22.13,134.63,1292.99,626.96,0.0,20603.94,0.0,7.94,0.0,165.14,0.0,156.86,164.44,815.75
23475.63,29297.99,37.16,115.39,327.66,548.45,0.0,32567.7,219.27,9.21,0.0,82.99,0.0,77.01,83.26,702.64
19371.5,21698.14,28.34,113.78,485.84,564.44,0.0,20587.88,0.0,8.67,0.0,49.38,0.0,49.0,48.13,728.73
19203.55,21369.95,29.19,130.91,244.0,601.2,0.0,22077.0,0.0,8.23,0.0,1.43,0.0,1.47,1.37,838.08
16253.43,16380.67,19.8,386.26,278.15,644.47,0.0,18935.03,2109.84,9.42,0.0,806.46,0.0,726.55,796.81,829.9
37585.26,44640.88,63.08,195.35,572.65,586.51,0.0,47409.41,5479.76,7.97,0.0,114.92,0.0,95.94,101.07,823.65
6897.52,7882.6,8.64,295.68,70.7,646.55,0.0,8401.62,0.0,8.84,0.0,0.0,0.0,0.0,0.0,700.71
6890.31,7514.67,7.53,491.88,225.48,616.65,0.0,8287.74,0.0,9.08,0.0,476.99,0.0,501.73,535.14,766.7
18215.27,17882.24,26.32,163.79,608.26,656.46,0.0,17874.38,0.0,9.5,0.0,609.52,0.0,630.63,561.91,731.52
4440.18,5565.34,6.33,441.28,133.54,634.92,0.0,5313.12,0.0,9.33,0.0,0.0,0.0,0.0,0.0,769.79
3522.3,4444.93,4.36,669.99,123.3,595.24,0.0,4237.44,0.0,9.34,0.0,0.0,0.0,0.0,0.0,717.8
10962.07,14604.85,17.72,491.7,332.56,577.48,0.0,14674.44,649.24,8.6,0.0,2273.62,0.0,2242.74,2096.0,786.4
7721.95,8136.61,9.36,308.57,114.31,629.59,0.0,8114.27,0.0,9.47,0.0,0.0,0.0,0.0,0.0,720.5
2645.46,2813.91,2.89,939.35,58.0,594.06,0.0,3031.11,0.0,8.29,0.0,0.0,0.0,0.0,0.0,711.79
22821.37,31002.79,39.7,163.31,466.6,607.29,0.0,29732.12,0.0,8.32,0.0,1680.58,0.0,1698.41,1873.67,807.14
10725.85,11565.91,13.99,335.18,185.01,558.66,0.0,12103.06,0.0,9.22,0.0,842.18,0.0,925.24,934.15,745.78
7084.05,7422.13,7.0,385.74,1104.13,648.65,0.0,7613.64,0.0,8.55,0.0,0.0,0.0,0.0,0.0,849.25
29912.23,35168.06,43.06,3841.13,593.73,587.08,0.0,33600.9,0.0,8.72,0.0,117320.65,0.0,104247.45,107234.78,698.79
11910.84,12408.74,14.75,179.1,464.68,615.38,0.0,13669.64,0.0,8.27,0.0,5.51,0.0,6.01,6.36,766.7
20526.99,21855.96,22.72,104.65,389.59,598.8,0.0,21505.14,0.0,8.69,0.0,0.0,0.0,0.0,0.0,757.59
6198.63,6541.44,7.05,354.68,134.64,582.52,0.0,6555.96,0.0,9.15,0.0,0.0,0.0,0.0,0.0,698.79
12327.84,14135.12,18.73,190.95,206.21,553.51,0.0,16254.27,0.0,9.51,0.0,119.51,0.0,133.17,134.33,772.9
10863.87,12096.07,14.99,207.78,316.89,619.83,0.0,13308.85,0.0,8.04,0.0,418.67,0.0,420.44,385.34,718.47
8621.26,11592.22,13.62,258.23,366.74,598.21,0.0,10793.09,0.0,9.3,0.0,0.0,0.0,0.0,0.0,784.79
6567.35,8091.86,8.92,389.33,124.46,615.38,0.0,7658.66,0.0,8.06,0.0,285.48,0.0,297.97,279.89,713.78
17534.22,22365.28,24.18,175.29,549.95,619.83,0.0,22295.45,0.0,8.29,0.0,145.08,0.0,144.48,152.59,699.42
21962.08,25135.91,33.89,156.35,430.89,604.23,0.0,27611.19,0.0,9.54,0.0,1095.44,0.0,1157.89,1014.41,730.82
10050.15,10811.68,12.74,279.71,386.43,573.07,0.0,11441.52,0.0,9.62,0.0,96.42,0.0,95.26,93.23,843.63
9704.53,9473.85,9.27,381.5,610.34,607.9,0.0,10978.44,0.0,8.63,0.0,539.89,0.0,516.32,541.66,751.64
6145.95,7132.17,9.14,399.1,242.69,581.4,0.0,7530.92,0.0,8.38,0.0,260.59,0.0,247.49,249.62,740.01
8359.59,10781.53,12.83,443.54,236.37,617.92,0.0,10379.59,0.0,8.73,0.0,1151.78,0.0,1225.24,1142.49,726.66
4502.63,5054.55,5.59,627.9,91.56,553.51,0.0,4592.56,0.0,8.57,0.0,511.77,0.0,516.02,517.45,727.35
4038.83,5440.49,5.8,548.35,73.43,572.52,0.0,5373.91,0.0,8.65,0.0,133.3,0.0,141.67,129.09,769.79
12088.17,13813.53,17.56,187.24,335.29,583.09,0.0,16560.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,845.49
15109.47,17238.31,23.07,429.8,266.42,618.56,0.0,18975.08,0.0,9.66,0.0,4275.14,0.0,4496.63,4595.45,808.85
5696.79,6469.35,8.44,467.59,95.81,576.37,0.0,6411.59,0.0,8.32,0.0,0.0,0.0,0.0,0.0,801.23
8485.24,8950.1,11.36,1284.87,237.98,587.08,0.0,8655.95,0.0,8.21,0.0,9021.7,0.0,8525.18,8904.28,726.66
6471.22,6128.56,6.7,463.8,140.77,565.5,0.0,6484.51,0.0,7.94,0.0,0.0,0.0,0.0,0.0,743.61
11631.33,11677.43,17.57,344.61,146.09,635.59,0.0,13878.75,519.43,8.44,0.0,606.13,0.0,600.47,602.15,707.84
3632.12,4593.64,4.41,739.15,120.09,575.82,0.0,4640.91,0.0,9.01,0.0,1.46,0.0,1.56,1.35,759.1
51750.33,60164.26,75.34,55.51,1691.06,654.31,0.0,68101.78,0.0,9.19,0.0,521.87,0.0,608.75,525.74,714.44
5713.65,6738.91,5.67,503.18,142.55,609.76,0.0,6701.04,0.0,8.59,0.0,0.0,0.0,0.0,0.0,717.8
6592.28,8616.9,9.11,299.68,176.91,636.27,0.0,8681.66,0.0,8.46,0.0,0.0,0.0,0.0,0.0,701.35
8204.47,8999.9,9.72,334.18,264.42,636.27,0.0,9709.95,0.0,9.39,0.0,363.24,0.0,344.28,363.24,721.86
9326.73,10280.06,12.09,266.27,282.9,655.74,0.0,10689.89,0.0,7.94,0.0,126.6,0.0,125.36,104.23,819.24
8646.55,10490.44,11.14,416.26,270.99,586.51,0.0,9625.72,0.0,8.2,0.0,1074.93,0.0,1039.52,1145.36,776.03
28602.54,38059.38,39.79,93.52,807.1,562.32,0.0,32116.32,0.0,8.64,0.0,687.02,0.0,747.76,748.52,801.23
10494.98,12296.62,17.8,527.57,297.04,611.62,0.0,11472.51,0.0,8.08,0.0,2987.59,0.0,3312.6,2926.85,744.33
9833.09,9899.54,10.61,427.25,413.9,633.58,0.0,10232.73,0.0,8.05,0.0,2345.67,0.0,2262.42,2343.14,728.73
8670.9,10104.44,11.6,223.24,321.96,563.38,0.0,11114.75,0.0,9.55,0.0,0.0,0.0,0.0,0.0,726.66
19872.02,22207.72,28.84,449.7,312.06,624.35,0.0,20720.6,0.0,8.19,0.0,5643.3,0.0,5608.06,5373.23,720.5
11298.06,12787.38,15.8,226.02,303.43,564.97,0.0,14887.99,751.93,7.98,0.0,35.23,0.0,33.03,33.47,697.51
10264.14,12020.76,14.4,252.8,372.14,623.7,0.0,14404.88,0.0,8.1,0.0,446.06,0.0,476.26,490.34,842.7
5183.25,5430.96,4.56,585.59,44.66,623.05,0.0,5143.92,0.0,8.29,0.0,505.89,0.0,561.18,528.05,841.77
12941.05,16243.9,18.43,202.31,426.59,550.96,0.0,17459.89,0.0,8.09,0.0,255.33,0.0,269.54,256.65,700.71
18794.51,22358.25,26.94,168.52,467.3,626.3,0.0,24215.86,349.05,8.57,0.0,137.12,0.0,134.72,157.05,722.54
14312.78,16571.43,23.26,291.77,496.02,564.97,0.0,18635.37,2567.47,9.14,0.0,2.64,0.0,2.83,3.2,779.2
8905.55,10043.62,10.96,309.11,216.03,657.17,0.0,10455.18,0.0,9.5,0.0,0.0,0.0,0.0,0.0,735.03
4407.42,5149.32,6.72,508.21,76.94,648.65,0.0,5200.29,0.0,9.4,0.0,0.0,0.0,0.0,0.0,837.17
17651.13,19430.4,20.72,118.11,621.03,559.18,0.0,22631.11,0.0,8.55,0.0,0.0,0.0,0.0,0.0,776.82
6535.02,7563.7,8.85,365.75,222.44,607.9,0.0,8104.25,0.0,8.41,0.0,62.04,0.0,64.7,72.62,780.79
3376.23,3980.73,2.91,782.61,98.26,611.0,0.0,4462.62,0.0,7.95,0.0,0.0,0.0,0.0,0.0,806.29
11796.29,11892.35,14.83,266.79,271.44,569.26,0.0,13386.99,0.0,8.78,0.0,604.7,0.0,543.5,543.0,772.12
14016.54,15201.33,18.68,365.84,439.61,584.8,0.0,15234.54,0.0,8.75,0.0,2116.07,0.0,2287.13,2153.85,793.74
4661.13,5641.44,7.3,447.52,96.79,568.72,0.0,5859.65,34.76,8.44,0.0,0.0,0.0,0.0,0.0,793.74
9767.13,12144.68,12.04,448.83,195.0,655.02,0.0,11502.58,0.0,8.5,0.0,1760.59,0.0,1791.44,1862.49,735.03
18669.53,22768.81,26.71,172.81,521.16,612.24,0.0,19942.79,0.0,8.38,0.0,713.68,0.0,776.07,741.35,763.64
3842.14,4088.1,4.86,668.91,131.99,632.24,0.0,4110.02,0.0,9.4,0.0,310.87,0.0,310.53,266.59,747.97
35725.97,39627.62,53.71,234.28,911.93,546.45,0.0,38615.33,3141.24,8.39,0.0,2664.97,0.0,2612.17,3059.56,797.88
3012.86,3029.09,2.66,872.4,88.51,562.32,0.0,3130.14,0.0,8.37,0.0,81.58,0.0,76.67,89.69,835.34
9449.56,10080.04,10.96,621.19,283.62,550.96,0.0,9877.22,2495.81,9.59,0.0,124.93,0.0,125.97,146.97,785.6
7636.07,9812.63,11.14,702.32,204.3,574.16,0.0,9381.12,181.5,9.12,0.0,2995.63,0.0,3295.79,3117.73,840.85
9725.97,11534.72,18.61,341.03,132.9,636.27,0.0,11146.21,0.0,9.04,0.0,1197.27,0.0,1346.93,1400.33,804.6
4467.92,4701.32,5.9,533.99,85.5,630.25,0.0,4753.89,0.0,8.81,0.0,0.0,0.0,0.0,0.0,758.34
15657.44,18387.12,27.33,167.02,293.71,620.48,0.0,18353.28,0.0,7.98,0.0,527.61,0.0,531.46,506.65,758.34
23601.85,23894.3,31.61,132.36,732.55,610.38,0.0,27011.72,0.0,9.41,0.0,12.22,0.0,12.29,10.66,695.61
5725.23,6126.86,9.05,401.31,58.85,637.62,0.0,7313.53,0.0,8.9,0.0,0.0,0.0,0.0,0.0,745.78
9316.28,10700.41,12.61,316.02,204.58,615.38,0.0,11430.23,0.0,8.0,0.0,146.56,0.0,175.71,146.43,758.34
4904.71,5353.96,6.44,459.22,164.03,600.6,0.0,6094.08,0.0,8.27,0.0,0.0,0.0,0.0,0.0,740.01
9998.05,11542.8,15.85,364.8,159.3,555.56,0.0,13707.78,830.29,8.0,0.0,442.37,0.0,446.3,433.88,778.4
7088.39,7453.48,10.31,347.01,204.37,610.38,0.0,8236.32,0.0,7.94,0.0,32.45,0.0,38.18,35.73,771.34
11993.6,12673.72,14.83,435.88,169.21,579.71,0.0,12299.82,1745.63,7.99,0.0,293.01,0.0,294.28,249.09,696.24
2857.44,3073.51,2.77,841.09,104.98,595.24,0.0,3267.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,776.82
14977.95,19796.91,23.47,226.82,804.75,631.58,0.0,19700.74,0.0,8.66,0.0,1296.23,0.0,1195.73,1229.96,795.4
8178.56,9523.11,9.38,285.54,578.13,656.46,0.0,9533.03,0.0,8.25,0.0,0.0,0.0,0.0,0.0,723.22
13980.5,15898.68,16.5,487.39,445.33,597.61,0.0,15770.39,4356.64,8.87,0.0,0.0,0.0,0.0,0.0,728.73
6749.13,7561.42,9.61,373.02,203.87,581.4,0.0,7780.17,0.0,9.36,0.0,0.0,0.0,0.0,0.0,778.4
9834.4,10813.88,11.45,283.04,356.69,636.94,0.0,12498.02,0.0,8.79,0.0,195.75,0.0,197.5,200.91,704.58
2515.99,3466.59,2.66,940.64,83.67,569.8,0.0,3264.95,0.0,8.15,0.0,284.32,0.0,274.07,281.54,833.52
3232.88,3705.36,3.27,740.04,64.94,573.07,0.0,3393.19,0.0,8.81,0.0,0.0,0.0,0.0,0.0,847.36
4207.63,4990.55,4.37,654.93,50.51,583.09,0.0,4670.74,0.0,8.04,0.0,0.0,0.0,0.0,0.0,791.28
7343.58,9522.84,8.71,441.0,283.02,643.78,0.0,9975.22,591.15,8.61,0.0,237.99,0.0,226.43,228.39,784.79
7329.8,8591.06,8.63,287.92,131.65,561.8,0.0,9469.46,0.0,8.69,0.0,71.38,0.0,68.82,76.63,721.86
9352.04,11698.62,12.14,285.39,410.89,584.8,0.0,11701.33,0.0,9.29,0.0,0.0,0.0,0.0,0.0,762.12
6858.54,7886.65,11.43,317.24,279.54,658.62,0.0,9328.03,0.0,8.9,0.0,0.0,0.0,0.0,0.0,833.52
14974.1,18198.82,27.0,506.08,204.06,578.03,0.0,20655.93,0.0,8.09,0.0,4831.67,0.0,5500.27,4790.73,740.01
12024.62,12704.26,14.41,190.82,309.35,652.88,0.0,14207.78,0.0,8.37,0.0,0.0,0.0,0.0,0.0,762.12
7541.01,8547.27,9.51,409.77,242.71,624.35,0.0,9342.1,0.0,9.19,0.0,1327.58,0.0,1245.99,1235.69,806.29
5288.27,7194.69,6.86,1130.84,122.62,603.62,0.0,6690.58,0.0,8.5,0.0,4632.77,0.0,4094.38,4462.41,747.24
7489.14,8023.5,8.68,314.92,248.06,590.55,0.0,8381.17,0.0,9.31,0.0,77.37,0.0,78.61,73.39,754.61
10907.16,12938.84,13.83,204.95,149.84,548.95,0.0,11636.88,0.0,8.52,0.0,0.0,0.0,0.0,0.0,762.12
9309.66,12167.22,15.27,474.86,275.05,559.18,0.0,10561.37,0.0,8.45,0.0,1987.16,0.0,2039.96,1814.37,711.12
7073.61,7907.7,10.32,326.5,166.27,596.42,0.0,8361.52,0.0,8.04,0.0,340.16,0.0,359.35,364.3,738.58
4100.23,4982.99,4.89,592.45,140.1,658.62,0.0,4342.75,0.0,7.98,0.0,1.43,0.0,1.47,1.41,777.61
3585.54,4082.23,2.97,547.14,298.56,598.8,0.0,4436.62,0.0,8.46,0.0,0.0,0.0,0.0,0.0,737.87
4915.14,4854.43,5.71,575.93,127.33,636.27,0.0,5372.46,0.0,8.38,0.0,65.18,0.0,68.53,76.13,721.18
9853.92,10003.86,13.25,583.58,382.28,579.15,0.0,11249.44,0.0,8.73,0.0,2539.29,0.0,2433.07,2621.8,790.46
11319.04,14633.89,16.45,255.74,145.66,548.95,0.0,13316.52,0.0,8.85,0.0,603.84,0.0,625.81,586.59,723.22
2217.14,2099.52,0.0,763.13,295.74,0.0,0.0,2334.08,0.0,8.88,0.0,0.0,0.0,0.0,0.0,698.79
8649.49,10249.53,14.5,466.49,174.57,609.76,0.0,10032.83,0.0,9.04,0.0,1411.24,0.0,1667.27,1514.95,810.56
9685.72,9741.41,16.19,292.29,233.55,626.96,0.0,10784.52,0.0,8.0,0.0,219.39,0.0,223.84,225.8,804.6
19297.9,21379.27,33.27,115.57,293.88,575.82,0.0,23144.02,0.0,8.15,0.0,0.0,0.0,0.0,0.0,725.97
10106.88,10507.7,15.96,246.78,344.27,570.34,0.0,11761.2,0.0,8.58,0.0,253.16,0.0,286.77,297.9,735.74
7107.74,9498.13,12.79,354.93,174.97,655.74,0.0,8063.68,0.0,9.43,0.0,73.07,0.0,80.26,70.82,807.14
3685.08,4072.35,4.75,658.91,117.08,615.38,0.0,4015.14,0.0,9.57,0.0,0.0,0.0,0.0,0.0,841.77
5540.63,6833.6,6.89,366.6,120.73,598.21,0.0,6411.23,0.0,9.18,0.0,0.0,0.0,0.0,0.0,844.56
6574.47,7325.1,9.23,1942.66,168.81,610.38,0.0,6937.51,4966.89,9.08,0.0,337.25,0.0,325.8,280.27,699.42
11922.28,11559.63,16.49,216.06,324.87,611.62,0.0,11697.14,0.0,9.29,0.0,0.0,0.0,0.0,0.0,821.88
7228.49,7004.28,7.8,322.26,127.14,661.52,0.0,8150.91,0.0,9.57,0.0,0.0,0.0,0.0,0.0,745.78
6419.03,6458.17,9.25,336.42,81.76,620.48,0.0,6641.09,0.0,9.0,0.0,4.39,0.0,4.39,4.4,753.86
10930.38,13463.62,13.74,527.23,611.65,613.5,0.0,14213.64,2303.31,9.66,0.0,836.02,0.0,730.74,828.99,848.3
6945.27,7270.7,7.89,328.92,596.61,595.24,0.0,9331.8,0.0,9.05,0.0,0.0,0.0,0.0,0.0,736.45
3889.66,4002.59,4.42,521.09,129.91,598.21,0.0,4515.81,0.0,8.29,0.0,0.0,0.0,0.0,0.0,715.11
4302.81,4974.89,3.72,508.74,208.84,657.89,0.0,4939.78,0.0,9.04,0.0,0.0,0.0,0.0,0.0,712.45
15658.83,15486.65,18.36,551.16,596.21,606.67,0.0,17172.27,0.0,8.37,0.0,4770.1,0.0,4595.05,4779.2,740.73
5930.88,6462.98,9.27,355.31,78.13,551.47,0.0,6650.55,0.0,8.64,0.0,0.0,0.0,0.0,0.0,696.88
24130.5,28225.93,41.27,165.49,617.76,557.62,0.0,32735.59,996.71,8.27,0.0,1057.04,0.0,901.36,900.52,709.15
5129.98,6345.28,7.31,1529.46,57.3,569.8,0.0,6694.49,2246.14,8.83,0.0,3829.58,0.0,3889.53,3697.77,750.9
12236.32,12317.77,14.47,198.16,500.4,585.37,0.0,13159.81,0.0,8.02,0.0,52.27,0.0,52.91,58.76,843.63
8332.29,9573.82,11.16,284.85,247.45,616.02,0.0,9335.47,0.0,8.21,0.0,0.0,0.0,0.0,0.0,829.0
3677.75,4496.91,4.28,676.04,131.99,591.13,0.0,4464.48,0.0,8.97,0.0,300.68,0.0,298.65,316.29,816.62
3886.94,4249.8,4.17,655.19,111.59,646.55,0.0,4393.46,0.0,9.57,0.0,0.0,0.0,0.0,0.0,792.92
8131.97,8882.82,10.85,289.88,324.68,649.35,0.0,8946.41,0.0,9.3,0.0,181.11,0.0,179.35,157.81,847.36
10312.91,13074.67,12.75,277.25,346.56,545.95,0.0,11106.89,0.0,8.78,0.0,440.93,0.0,442.71,404.83,735.03
8301.61,9329.05,9.73,3769.42,1456.86,614.12,0.0,11097.48,0.0,8.96,0.0,30237.85,0.0,30863.0,29300.72,723.91
8077.4,8607.17,11.68,298.04,176.18,590.55,0.0,9278.35,0.0,8.81,0.0,58.13,0.0,56.04,56.52,812.28
3655.92,3921.24,4.21,552.09,114.87,654.31,0.0,4117.8,0.0,8.96,0.0,1.59,0.0,1.56,1.49,791.28
5293.18,5743.02,5.76,428.09,256.47,616.65,0.0,6239.29,0.0,8.06,0.0,3.18,0.0,2.75,2.83,779.99
9902.87,11124.5,12.21,314.96,230.13,605.45,0.0,10844.13,0.0,8.07,0.0,366.12,0.0,368.6,381.54,839.92
12353.67,13476.51,20.62,249.73,259.03,601.81,0.0,14663.88,0.0,7.97,0.0,951.86,0.0,872.85,954.91,798.72
4646.65,6228.43,5.22,631.77,119.36,613.5,0.0,6517.91,0.0,8.61,0.0,0.0,0.0,0.0,0.0,796.22
3838.13,4515.69,4.93,603.37,149.43,661.52,0.0,4573.23,0.0,8.06,0.0,0.0,0.0,0.0,0.0,795.4
15332.63,19872.57,23.14,244.99,751.26,576.92,0.0,18222.45,459.65,9.61,0.0,1036.17,0.0,1116.61,1073.28,756.1
4081.76,4588.33,6.09,604.65,152.56,563.91,0.0,5198.17,0.0,8.2,0.0,250.44,0.0,270.35,260.01,822.76
4320.14,5201.87,6.27,589.24,86.95,545.45,0.0,4689.03,0.0,8.9,0.0,125.29,0.0,124.5,122.3,732.92
